age,months_with_company,avg_monthly_spend,num_service_tickets,contract_renewals,num_products,discount_rate,late_payments,region,plan_type,is_family_plan,has_auto_pay,payment_method,churn
71,12,87.22,2.0,3,5,0.471,0,East,Premium,Yes,Yes,Card,0
29,36,27.14,4.0,0,5,0.141,0,West,Standard,Yes,No,Card,0
37,101,72.25,0.0,3,5,0.279,0,North,Premium,Yes,Yes,UPI,0
39,64,79.17,,2,1,0.385,0,East,Premium,No,Yes,UPI,0
40,21,54.83,0.0,1,1,0.46,0,South,Premium,No,No,UPI,0
33,26,35.78,2.0,4,3,0.293,0,South,Basic,No,Yes,UPI,0
21,92,78.86,2.0,1,5,0.009,2,West,Premium,No,Yes,NetBanking,0
50,103,36.01,2.0,5,5,0.34,0,West,Basic,No,Yes,Cash,0
40,43,56.43,2.0,4,2,0.047,0,West,Basic,No,Yes,Cash,0
39,57,59.2,,4,2,0.336,3,East,Basic,No,Yes,Card,0
34,94,,2.0,0,4,0.294,0,South,Basic,No,Yes,Card,1
75,22,47.47,2.0,5,5,0.32,0,West,Basic,No,Yes,UPI,0
55,25,46.31,0.0,2,1,0.095,0,North,Standard,No,Yes,Card,0
43,93,61.98,1.0,4,5,0.247,0,West,Basic,No,Yes,UPI,0
30,23,80.13,0.0,1,5,0.309,0,,Basic,No,Yes,Card,0
67,92,105.75,1.0,4,1,0.15,0,West,Basic,No,No,UPI,0
73,60,29.85,1.0,1,5,0.091,0,East,Standard,No,No,Card,0
20,118,66.31,1.0,4,4,0.111,1,North,Standard,Yes,Yes,NetBanking,0
75,4,38.27,1.0,1,5,0.429,1,North,Standard,Yes,Yes,UPI,0
61,113,80.38,0.0,5,2,0.232,1,South,Standard,Yes,Yes,Card,0
24,27,41.23,1.0,4,5,0.331,0,South,Standard,No,No,UPI,0
64,5,46.51,3.0,2,1,0.257,0,West,Basic,Yes,Yes,UPI,0
24,87,48.21,1.0,2,1,0.417,0,North,Standard,No,Yes,NetBanking,0
21,64,58.48,3.0,0,3,0.254,2,South,Standard,Yes,No,UPI,0
25,100,66.46,0.0,1,4,0.047,0,South,Basic,Yes,No,UPI,0
46,13,69.67,,4,1,0.099,0,North,Premium,No,No,Card,0
56,10,59.88,2.0,4,2,0.007,0,South,Basic,Yes,Yes,UPI,0
43,68,33.4,1.0,5,2,0.416,0,West,Premium,Yes,No,Card,0
25,105,74.56,2.0,0,1,0.332,1,East,Basic,Yes,Yes,Cash,0
30,49,,2.0,1,1,0.38,0,West,Standard,No,No,UPI,0
70,95,83.23,1.0,4,1,0.358,0,South,Basic,Yes,Yes,NetBanking,0
77,108,45.85,4.0,2,5,0.412,0,North,,No,No,UPI,0
64,104,27.95,1.0,1,5,0.493,0,North,Standard,Yes,No,Card,0
24,61,59.32,1.0,1,4,0.327,0,South,Basic,Yes,No,Card,0
68,84,85.92,0.0,5,4,0.126,0,North,Basic,Yes,No,Card,0
60,63,63.22,0.0,5,1,0.051,0,North,Standard,Yes,,Card,0
50,81,56.01,0.0,0,1,0.295,0,East,Basic,No,Yes,Card,0
26,68,42.59,0.0,5,2,0.385,1,North,Basic,No,Yes,NetBanking,0
79,63,95.16,0.0,3,5,0.281,0,East,Premium,No,No,UPI,0
45,52,39.41,2.0,5,3,0.152,2,East,Standard,No,Yes,UPI,0
20,78,45.49,3.0,3,5,0.36,0,East,Basic,Yes,Yes,UPI,0
31,90,71.4,1.0,4,2,0.224,0,South,Standard,No,Yes,Card,0
42,110,22.88,0.0,3,2,0.143,1,East,Basic,No,No,Card,0
21,73,85.49,3.0,4,5,0.421,0,South,Standard,No,,Card,0
38,12,72.48,2.0,4,3,0.288,1,North,Basic,No,Yes,NetBanking,0
47,70,77.98,0.0,3,4,0.142,0,South,Basic,Yes,Yes,UPI,0
76,38,71.16,1.0,0,4,0.164,0,North,,No,Yes,Card,1
23,4,56.78,1.0,0,4,0.286,0,South,Premium,No,Yes,UPI,0
53,9,38.74,3.0,2,4,0.211,0,East,Basic,No,Yes,UPI,1
74,71,57.2,,2,5,0.08,0,West,Standard,Yes,No,Card,0
67,113,40.5,0.0,5,3,0.305,1,North,Standard,Yes,Yes,Card,0
75,61,69.72,3.0,0,2,0.345,1,North,Standard,No,No,Card,1
28,53,76.14,5.0,5,3,0.0,0,North,Basic,No,Yes,NetBanking,0
67,11,89.54,1.0,0,2,0.268,0,West,Premium,Yes,,NetBanking,0
78,81,67.44,1.0,2,1,0.289,1,South,Premium,Yes,No,UPI,0
38,7,78.49,1.0,2,2,0.166,0,South,Basic,No,,Card,0
48,101,54.06,1.0,3,3,0.169,0,North,Basic,Yes,Yes,Card,0
50,98,50.43,4.0,0,3,0.159,1,West,Premium,Yes,Yes,Card,0
48,118,69.47,1.0,4,2,0.223,0,South,Basic,No,Yes,Card,0
35,34,52.27,3.0,0,4,0.406,0,North,Standard,Yes,Yes,UPI,0
78,20,65.38,0.0,4,2,0.235,1,South,Standard,Yes,Yes,Card,0
77,36,38.78,2.0,3,4,0.497,0,East,Basic,No,Yes,Card,0
41,96,42.37,2.0,5,2,0.188,1,South,Basic,Yes,Yes,UPI,0
67,27,72.71,1.0,5,5,0.35,0,West,Basic,Yes,,Card,0
42,106,77.73,3.0,5,4,0.274,0,West,Standard,No,No,UPI,0
67,19,40.29,2.0,2,3,0.381,1,East,Standard,No,Yes,UPI,0
54,6,73.41,3.0,2,3,0.444,2,West,Standard,No,No,UPI,0
47,27,49.35,2.0,3,4,0.256,0,West,Standard,No,Yes,Cash,0
25,90,60.33,2.0,3,3,0.247,0,South,Standard,No,No,UPI,0
58,72,88.34,0.0,4,5,0.471,0,West,Basic,No,No,UPI,0
37,43,76.15,2.0,2,1,0.467,0,East,Basic,No,Yes,UPI,0
31,79,75.92,0.0,2,5,0.498,0,East,Basic,No,Yes,NetBanking,0
29,78,98.18,1.0,0,5,0.078,0,East,Basic,Yes,Yes,Card,0
78,67,45.92,1.0,1,2,0.002,0,West,Basic,No,No,Card,0
24,62,,0.0,4,2,0.219,0,West,Premium,Yes,Yes,Card,0
67,13,45.56,0.0,5,5,0.367,0,South,Basic,Yes,No,UPI,0
71,31,54.91,3.0,3,3,0.036,0,East,Basic,No,No,Card,1
19,63,12.91,4.0,2,4,0.187,0,East,Standard,Yes,Yes,Cash,0
54,17,55.85,3.0,0,1,0.291,1,West,Standard,Yes,No,UPI,0
53,57,49.11,2.0,0,3,0.106,1,South,Standard,Yes,No,Card,0
40,14,75.68,0.0,4,4,0.366,0,North,Basic,No,No,UPI,0
59,94,67.05,1.0,3,5,0.115,1,North,,No,Yes,UPI,0
43,13,47.99,3.0,1,3,0.42,0,North,Basic,No,Yes,NetBanking,0
45,12,71.8,1.0,1,1,0.174,1,North,Basic,No,Yes,UPI,0
44,76,74.47,0.0,0,3,0.299,0,South,Basic,No,Yes,Card,0
67,27,44.63,1.0,4,4,0.272,2,North,Standard,No,Yes,NetBanking,0
57,42,50.14,1.0,3,5,0.148,0,,Premium,No,No,NetBanking,0
41,38,15.49,1.0,1,5,0.22,0,South,Basic,Yes,Yes,NetBanking,0
75,26,38.19,3.0,4,4,0.423,1,South,Basic,No,,UPI,0
67,91,45.15,0.0,5,1,0.274,0,West,Premium,Yes,Yes,Card,0
75,83,61.48,0.0,3,3,0.028,0,South,Standard,No,No,Cash,0
63,29,41.09,1.0,1,3,0.357,1,East,Standard,Yes,Yes,Card,0
42,82,49.73,2.0,0,3,0.091,1,West,Premium,No,Yes,Card,0
65,85,35.49,1.0,4,5,0.243,0,,Standard,No,Yes,UPI,0
38,65,63.42,,3,5,0.234,0,South,Standard,No,Yes,UPI,0
34,69,68.51,1.0,2,2,0.243,0,South,Basic,No,Yes,UPI,0
45,112,68.05,2.0,0,5,0.016,0,South,Premium,No,Yes,UPI,0
78,55,60.25,0.0,4,5,0.136,0,East,Standard,No,Yes,Card,0
53,46,29.18,1.0,5,4,0.025,0,South,Basic,Yes,,UPI,0
41,65,47.6,,2,2,0.207,0,South,Standard,No,Yes,NetBanking,0
46,100,51.85,0.0,1,4,0.311,1,South,Basic,Yes,No,NetBanking,0
36,85,51.93,1.0,3,3,0.327,0,North,Standard,No,Yes,Card,0
58,9,61.5,1.0,5,5,0.032,1,North,Basic,Yes,No,Card,0
39,55,88.51,2.0,3,4,0.059,0,East,Standard,Yes,Yes,Card,0
52,89,76.24,2.0,0,5,0.331,1,North,Standard,No,Yes,UPI,0
40,27,40.25,1.0,1,3,0.266,0,East,Standard,Yes,No,UPI,0
37,118,73.57,2.0,0,1,0.417,2,West,Standard,Yes,Yes,UPI,0
78,97,72.81,1.0,2,3,0.103,0,West,Basic,Yes,Yes,Card,0
39,101,43.88,0.0,2,5,0.06,0,South,Basic,Yes,Yes,UPI,0
22,10,76.98,1.0,3,4,0.181,0,South,Standard,No,No,UPI,0
41,69,56.79,2.0,4,4,0.319,0,East,Standard,No,Yes,UPI,0
50,63,31.8,2.0,0,4,0.243,0,East,Premium,Yes,Yes,Card,0
23,75,69.1,1.0,5,3,0.049,1,West,Basic,Yes,Yes,UPI,0
36,102,64.34,1.0,1,1,0.036,2,South,Standard,Yes,Yes,NetBanking,1
28,43,55.45,3.0,3,3,0.339,0,North,Premium,No,Yes,UPI,0
49,64,59.25,0.0,1,1,0.148,1,South,Standard,No,No,UPI,0
62,81,45.62,1.0,2,2,0.335,1,West,Basic,Yes,No,Card,0
78,90,72.2,4.0,4,4,0.147,0,East,Basic,No,No,Card,0
42,92,59.13,1.0,0,5,0.157,0,West,Premium,Yes,Yes,Card,0
71,41,63.33,1.0,2,2,0.105,0,East,,No,Yes,Card,1
31,119,67.14,2.0,3,4,0.492,1,West,Basic,No,Yes,Card,0
66,2,36.91,0.0,3,2,0.008,0,East,,Yes,Yes,UPI,0
52,59,,0.0,2,2,0.064,1,West,Basic,Yes,Yes,Card,0
65,73,15.8,3.0,2,5,0.418,0,West,Standard,No,Yes,NetBanking,0
64,8,71.29,0.0,5,4,0.069,1,West,,No,Yes,Card,0
51,54,35.76,2.0,1,1,0.14,1,West,Premium,No,No,Card,0
33,71,62.65,3.0,2,1,0.131,1,East,Standard,No,No,Card,1
50,73,67.42,3.0,2,1,0.348,1,East,,No,No,Card,0
69,15,72.05,2.0,4,3,0.206,1,East,Standard,No,Yes,UPI,1
78,34,35.92,2.0,4,1,0.42,0,West,Premium,No,No,UPI,0
75,30,58.7,0.0,5,3,0.374,2,West,,Yes,Yes,UPI,0
29,77,93.41,3.0,0,3,0.266,0,West,,No,Yes,NetBanking,0
55,40,,2.0,0,4,0.125,1,South,Basic,Yes,Yes,Card,1
24,69,79.75,0.0,2,2,0.396,1,West,Basic,Yes,Yes,UPI,0
59,87,66.75,1.0,2,1,0.433,0,West,Basic,No,,Card,0
79,95,39.9,2.0,0,1,0.418,0,East,Standard,No,No,Card,1
21,22,74.37,2.0,5,1,0.026,1,South,Premium,Yes,Yes,Card,0
58,108,56.84,4.0,5,1,0.349,2,West,,Yes,No,UPI,0
76,20,71.21,1.0,2,2,0.352,1,West,Premium,No,,NetBanking,0
70,3,47.34,1.0,4,5,0.472,0,South,,No,,Card,0
42,6,56.54,3.0,3,4,0.132,0,East,Standard,No,No,Card,0
24,24,63.28,0.0,3,2,0.393,0,East,Standard,No,Yes,NetBanking,0
75,104,64.93,1.0,5,5,0.345,0,East,Standard,No,No,UPI,0
75,25,69.87,2.0,0,4,0.439,0,South,Basic,No,No,UPI,0
53,83,48.42,2.0,1,4,0.347,0,South,Standard,Yes,Yes,Card,0
78,50,33.13,1.0,2,5,0.426,0,West,,No,No,Card,0
18,5,92.5,1.0,5,4,0.18,1,West,Basic,No,No,UPI,0
56,53,109.79,,3,5,0.079,2,South,Standard,No,Yes,Card,0
20,4,68.95,1.0,2,2,0.182,0,West,Standard,No,Yes,UPI,0
76,57,33.52,1.0,0,5,0.408,0,South,,Yes,Yes,Card,0
60,67,44.54,1.0,3,1,0.066,1,,Standard,No,Yes,UPI,0
74,63,,1.0,1,2,0.319,1,East,Basic,No,No,UPI,0
52,34,86.82,2.0,1,5,0.494,0,,Standard,No,No,Card,0
23,92,35.74,2.0,5,1,0.448,0,North,Basic,Yes,No,Card,0
19,72,57.51,1.0,3,3,0.336,0,West,Basic,Yes,Yes,Card,0
38,31,63.92,1.0,0,2,0.396,1,East,Standard,No,Yes,UPI,0
64,52,77.29,3.0,0,1,0.058,0,South,Standard,No,Yes,NetBanking,0
27,13,53.13,1.0,2,2,0.249,0,South,Premium,Yes,Yes,Card,0
70,110,28.72,1.0,0,3,0.266,0,East,Basic,Yes,,Card,0
32,90,72.42,0.0,2,4,0.391,0,East,Standard,Yes,Yes,NetBanking,0
48,35,,,2,4,0.141,0,South,Premium,Yes,Yes,NetBanking,0
30,81,58.35,1.0,5,1,0.053,0,,Premium,Yes,Yes,UPI,0
46,81,68.1,2.0,2,2,0.349,1,East,Basic,No,No,Card,0
46,73,50.51,0.0,1,1,0.246,0,East,Basic,No,Yes,Card,0
18,7,43.08,0.0,3,1,0.421,0,West,Standard,Yes,Yes,Cash,0
53,105,80.53,0.0,3,2,0.241,1,South,Premium,No,Yes,UPI,0
66,114,67.75,2.0,0,4,0.423,0,West,Basic,No,Yes,Card,0
76,116,69.81,0.0,0,2,0.254,0,West,Standard,No,,UPI,0
38,117,90.04,1.0,1,1,0.391,1,South,Premium,No,No,UPI,0
72,111,38.9,2.0,4,2,0.36,1,North,Standard,Yes,Yes,Card,0
72,88,48.96,,1,3,0.133,0,East,Standard,No,Yes,Cash,0
79,7,63.16,3.0,5,2,0.155,0,West,Premium,Yes,No,UPI,0
41,56,48.71,2.0,2,5,0.45,1,North,Basic,No,No,Card,0
70,30,75.66,1.0,5,3,0.116,0,North,Basic,No,No,Card,0
53,27,56.25,0.0,1,5,0.349,1,East,Basic,No,Yes,UPI,0
21,99,40.15,1.0,2,1,0.073,0,West,Standard,Yes,No,UPI,0
34,97,61.32,1.0,0,2,0.378,1,North,Basic,Yes,No,Card,0
59,63,63.41,2.0,5,1,0.112,0,South,Basic,Yes,Yes,UPI,0
27,88,78.69,1.0,3,1,0.297,1,North,Basic,Yes,Yes,Card,0
44,16,67.86,2.0,0,5,0.282,0,West,,Yes,,Card,0
66,27,,1.0,4,3,0.102,0,East,Standard,Yes,No,Cash,0
27,103,66.41,0.0,5,4,0.246,0,South,Standard,No,Yes,Card,0
48,54,56.24,1.0,4,2,0.44,0,West,Standard,Yes,No,NetBanking,0
31,66,45.68,0.0,4,1,0.34,0,East,Premium,No,No,Card,0
51,56,65.78,3.0,1,5,0.496,0,West,Standard,No,No,Card,0
32,25,53.34,1.0,2,4,0.392,0,North,Standard,Yes,Yes,Card,0
77,99,93.8,1.0,5,4,0.322,0,North,Basic,No,No,NetBanking,0
22,91,86.84,4.0,3,3,0.282,0,South,Basic,No,,Card,0
77,82,72.66,,3,3,0.469,0,North,Basic,No,No,Card,0
67,43,67.57,0.0,4,3,0.264,1,West,Standard,No,Yes,Card,0
71,77,58.24,2.0,3,4,0.201,0,East,Premium,No,Yes,UPI,0
70,114,34.78,2.0,0,2,0.417,1,South,Basic,No,Yes,Card,0
29,78,55.68,2.0,1,2,0.47,1,West,Basic,No,No,Card,0
75,59,62.03,1.0,4,2,0.239,0,East,Standard,No,No,UPI,1
54,33,64.59,,1,3,0.069,0,East,Premium,No,Yes,NetBanking,0
77,63,69.39,,3,5,0.304,0,North,Standard,No,Yes,NetBanking,0
72,45,78.43,2.0,2,5,0.37,1,West,Basic,No,No,Cash,1
53,73,46.16,2.0,3,3,0.187,1,East,Standard,No,Yes,Card,0
41,6,46.34,0.0,1,2,0.374,1,West,Basic,No,Yes,Card,0
25,23,89.02,0.0,1,5,0.266,1,West,Standard,No,No,Card,0
24,94,75.42,1.0,4,2,0.151,0,East,Standard,Yes,Yes,NetBanking,0
42,46,52.18,0.0,1,2,0.315,1,North,Standard,Yes,,UPI,0
68,52,57.86,1.0,1,5,0.194,1,East,,No,Yes,UPI,0
49,65,57.95,1.0,5,2,0.393,0,North,Premium,No,Yes,UPI,0
47,53,60.63,1.0,0,3,0.002,1,West,Basic,Yes,No,UPI,0
33,91,69.45,1.0,3,5,0.409,0,North,Basic,No,Yes,UPI,0
52,30,110.7,2.0,0,2,0.153,0,South,Standard,No,Yes,Card,0
57,91,63.8,2.0,4,4,0.48,1,East,Standard,No,Yes,UPI,0
78,25,73.25,1.0,0,1,0.38,0,East,Standard,No,Yes,Card,0
63,45,26.27,3.0,3,5,0.121,0,East,,Yes,Yes,Card,0
55,70,50.3,,2,3,0.489,0,West,Basic,Yes,Yes,Card,0
74,106,84.58,1.0,4,4,0.25,0,West,Basic,Yes,No,Cash,0
44,28,68.05,,0,3,0.261,0,West,Standard,No,Yes,Cash,0
75,70,5.0,2.0,3,3,0.455,3,South,Basic,Yes,No,UPI,0
40,8,73.48,3.0,3,3,0.459,2,East,Premium,No,No,NetBanking,0
25,9,,0.0,1,1,0.348,1,West,Standard,No,Yes,Card,0
43,92,20.08,0.0,1,2,0.489,0,,Standard,Yes,No,Card,0
25,86,90.39,1.0,4,2,0.164,0,North,Premium,No,No,Card,0
25,45,5.0,4.0,3,2,0.116,0,North,Standard,No,Yes,Card,0
72,75,78.76,1.0,3,2,0.015,0,East,Standard,No,Yes,UPI,0
67,46,59.83,1.0,5,4,0.173,0,East,Premium,No,No,Card,0
31,33,13.0,3.0,2,5,0.301,0,South,Basic,Yes,Yes,NetBanking,0
69,52,68.92,1.0,5,5,0.153,1,North,Basic,Yes,Yes,UPI,0
22,38,83.02,1.0,5,5,0.29,0,North,Standard,No,Yes,Card,0
35,97,67.28,4.0,3,4,0.024,1,South,Basic,Yes,Yes,NetBanking,0
61,49,71.7,1.0,1,3,0.177,1,North,Standard,No,Yes,NetBanking,1
36,39,51.77,1.0,2,4,0.374,0,West,Premium,Yes,No,UPI,0
63,64,22.77,0.0,0,1,0.052,1,West,Standard,No,Yes,Card,0
72,91,73.84,0.0,4,5,0.357,1,West,Basic,No,Yes,Card,0
22,33,95.0,1.0,1,3,0.382,0,West,Basic,No,Yes,UPI,0
19,112,82.59,2.0,5,1,0.284,1,West,Basic,Yes,No,UPI,0
76,56,20.24,,3,3,0.443,0,East,Basic,No,Yes,Card,0
50,79,29.7,0.0,2,2,0.477,1,East,Standard,No,Yes,NetBanking,0
49,114,43.08,0.0,1,2,0.017,0,West,Standard,No,No,Card,0
46,52,,2.0,0,1,0.34,0,East,Standard,No,No,Cash,0
44,24,60.88,0.0,4,1,0.119,0,South,Standard,No,Yes,Card,0
60,89,67.87,3.0,4,2,0.204,0,North,Basic,No,No,NetBanking,1
53,1,31.39,2.0,1,2,0.312,0,East,Basic,No,,Card,0
28,55,75.54,0.0,0,5,0.356,0,West,Standard,No,Yes,UPI,0
56,117,72.02,0.0,1,2,0.42,0,East,Basic,No,Yes,NetBanking,0
59,50,49.04,3.0,4,2,0.353,1,South,Basic,No,Yes,Card,0
25,82,56.55,1.0,3,5,0.389,1,East,Standard,Yes,No,Card,0
41,63,21.0,2.0,0,5,0.3,0,West,,Yes,Yes,Cash,0
67,26,53.35,1.0,0,1,0.059,1,West,Basic,No,No,Cash,1
56,38,60.15,0.0,0,1,0.011,0,South,Standard,No,Yes,UPI,0
26,63,63.37,1.0,4,1,0.265,2,South,Basic,Yes,Yes,Card,0
20,13,67.58,0.0,4,3,0.358,1,South,Standard,No,No,Card,0
54,50,64.88,2.0,2,3,0.054,1,West,Basic,Yes,No,Card,0
46,50,,1.0,4,2,0.215,0,North,Premium,No,Yes,UPI,0
77,100,65.72,1.0,0,1,0.128,0,West,Standard,No,Yes,Card,0
50,15,80.04,0.0,3,2,0.284,0,North,Basic,No,Yes,Card,0
75,101,58.09,1.0,1,4,0.195,1,West,Basic,No,No,NetBanking,0
31,49,66.35,3.0,4,2,0.101,0,,Premium,No,Yes,UPI,0
45,78,56.28,1.0,2,1,0.002,1,East,Standard,No,Yes,UPI,0
26,67,47.06,3.0,5,4,0.161,1,East,Standard,No,No,NetBanking,0
53,36,70.46,0.0,3,4,0.258,0,West,Premium,No,No,UPI,0
29,111,48.9,2.0,2,3,0.465,0,West,Basic,No,Yes,Card,0
48,27,67.72,2.0,5,5,0.114,0,North,Standard,Yes,No,NetBanking,0
39,5,60.57,1.0,5,5,0.256,0,South,Standard,Yes,Yes,Cash,0
29,90,53.92,2.0,2,1,0.283,1,North,Standard,Yes,No,Card,0
24,74,53.44,3.0,2,5,0.325,1,East,Basic,Yes,Yes,Card,0
49,106,49.84,0.0,3,1,0.164,1,East,Premium,Yes,No,Card,0
76,55,27.08,1.0,1,3,0.05,0,,Standard,Yes,,Card,0
30,3,67.66,2.0,2,5,0.461,0,West,Premium,No,No,Card,0
43,3,64.63,3.0,5,5,0.476,0,South,Basic,Yes,,Card,0
31,52,76.99,3.0,5,1,0.219,0,South,Standard,Yes,No,UPI,0
68,30,49.37,0.0,2,1,0.29,0,South,Basic,Yes,Yes,Card,0
43,110,97.91,1.0,2,2,0.015,0,,Premium,Yes,Yes,NetBanking,0
78,15,52.41,1.0,5,2,0.024,1,North,Basic,No,Yes,UPI,0
33,105,42.5,0.0,1,2,0.038,0,West,Standard,No,No,Card,0
23,26,40.13,2.0,0,3,0.369,0,East,Basic,No,Yes,NetBanking,0
54,15,25.32,3.0,0,2,0.114,0,East,Basic,No,No,UPI,1
58,33,90.65,1.0,0,3,0.092,0,North,Basic,No,No,UPI,1
79,18,87.42,,5,5,0.004,0,West,Standard,No,No,NetBanking,0
72,48,72.01,3.0,0,3,0.011,0,West,,Yes,Yes,NetBanking,0
72,40,,1.0,1,2,0.203,1,East,Standard,Yes,No,UPI,0
57,63,96.23,1.0,3,3,0.271,0,South,Standard,No,Yes,UPI,0
40,64,52.97,2.0,3,4,0.29,1,South,Premium,No,No,Card,0
44,1,54.62,1.0,4,5,0.229,0,South,Standard,No,Yes,UPI,0
26,15,88.75,2.0,5,5,0.23,0,South,Standard,Yes,No,UPI,0
44,20,73.18,3.0,2,2,0.377,1,East,Standard,No,No,Cash,0
40,24,104.02,3.0,1,5,0.145,1,South,Basic,No,Yes,UPI,0
20,12,64.97,2.0,0,5,0.119,1,West,Standard,No,Yes,Card,0
30,38,52.06,0.0,5,1,0.427,1,South,Premium,No,Yes,UPI,0
51,66,47.76,1.0,2,3,0.345,1,East,Basic,Yes,No,Card,0
40,37,23.06,3.0,5,1,0.238,1,West,Basic,No,No,UPI,0
79,40,54.43,0.0,2,3,0.138,0,,Standard,Yes,Yes,UPI,0
47,56,82.89,2.0,4,1,0.068,0,North,Standard,Yes,No,NetBanking,0
77,66,71.98,,3,2,0.019,0,East,Basic,No,Yes,Card,0
58,40,60.41,0.0,4,3,0.426,2,South,,No,No,Cash,0
20,27,40.1,2.0,3,2,0.297,0,West,Basic,Yes,No,UPI,0
30,49,64.54,2.0,1,1,0.023,0,West,Standard,No,Yes,Card,0
61,3,80.26,1.0,0,2,0.079,0,East,Premium,No,No,Card,0
51,59,68.61,1.0,0,3,0.14,0,West,Basic,Yes,Yes,NetBanking,0
36,113,63.33,1.0,2,4,0.132,1,South,Standard,Yes,Yes,NetBanking,0
50,48,44.06,3.0,5,1,0.274,2,North,Premium,No,,Card,0
73,13,77.34,2.0,3,3,0.2,0,South,Basic,Yes,Yes,UPI,0
42,85,5.0,3.0,4,1,0.441,0,East,Basic,No,Yes,Card,0
20,16,67.66,2.0,1,1,0.36,0,North,Premium,Yes,Yes,UPI,0
37,24,111.41,2.0,2,1,0.455,1,North,Standard,No,No,Card,0
76,18,29.83,2.0,2,4,0.431,0,,Premium,No,No,Card,0
65,106,55.17,1.0,0,5,0.461,1,South,Premium,Yes,No,Card,0
69,117,59.84,2.0,3,4,0.49,0,,Standard,No,,UPI,0
74,68,50.75,0.0,2,2,0.156,1,South,Standard,No,No,Card,0
25,74,80.73,3.0,2,5,0.105,0,,Standard,No,No,UPI,0
35,77,69.45,0.0,3,3,0.083,0,North,Basic,No,,NetBanking,0
21,73,63.05,0.0,0,3,0.314,0,South,Standard,No,Yes,UPI,0
18,65,75.95,1.0,5,4,0.34,0,South,Standard,Yes,No,NetBanking,0
69,118,60.34,1.0,1,4,0.044,1,West,Premium,No,Yes,UPI,0
76,88,123.6,0.0,4,3,0.411,0,South,Premium,Yes,Yes,Card,0
27,11,63.03,1.0,4,3,0.392,0,East,Premium,Yes,Yes,Card,0
62,47,63.91,,0,2,0.314,0,East,Basic,Yes,Yes,UPI,0
51,116,25.79,,1,4,0.218,2,West,Standard,No,No,UPI,0
22,49,49.13,3.0,2,4,0.077,0,West,Basic,No,Yes,Cash,0
74,25,82.95,3.0,4,3,0.253,0,South,Standard,No,No,Card,1
72,104,33.29,4.0,3,4,0.08,2,North,Premium,No,Yes,Card,0
53,75,16.85,1.0,2,1,0.302,0,North,Premium,No,No,NetBanking,0
61,67,60.65,0.0,5,3,0.155,0,North,Premium,Yes,Yes,NetBanking,0
42,50,87.41,1.0,2,5,0.124,0,West,Basic,Yes,No,UPI,0
67,15,60.85,1.0,5,4,0.221,0,East,Standard,No,Yes,UPI,0
45,46,53.28,1.0,4,4,0.29,0,,Basic,Yes,No,NetBanking,0
79,53,22.83,2.0,1,5,0.184,0,North,Standard,Yes,No,UPI,0
21,111,69.05,2.0,2,4,0.482,0,West,Basic,Yes,No,UPI,0
28,37,73.23,2.0,0,4,0.003,0,East,Standard,No,No,NetBanking,0
78,18,24.37,2.0,1,3,0.456,0,,Standard,No,Yes,Card,0
35,51,82.69,2.0,0,5,0.0,0,,Standard,No,Yes,Card,0
37,119,75.31,1.0,0,4,0.108,0,East,,No,Yes,NetBanking,0
67,58,82.65,0.0,0,3,0.498,0,South,Basic,No,Yes,Card,0
29,46,71.67,5.0,4,1,0.364,1,South,Standard,No,Yes,Card,0
49,80,73.07,1.0,2,5,0.322,1,East,Standard,No,No,UPI,0
35,78,70.41,2.0,2,2,0.363,0,South,Premium,No,No,UPI,0
30,36,77.37,1.0,4,2,0.204,0,West,Basic,Yes,No,Card,0
77,116,,3.0,4,1,0.392,1,West,Standard,No,No,UPI,0
30,71,29.98,2.0,3,2,0.077,0,East,Basic,No,Yes,Card,0
23,7,45.28,1.0,2,1,0.397,1,East,Basic,Yes,Yes,Card,0
59,49,57.4,0.0,3,1,0.47,1,West,Basic,No,No,Card,0
71,110,67.76,2.0,2,1,0.429,0,North,,No,Yes,UPI,0
25,47,66.49,0.0,2,2,0.37,1,North,Basic,No,Yes,NetBanking,1
61,68,82.34,2.0,1,4,0.326,1,West,Standard,Yes,No,UPI,0
51,73,82.97,2.0,1,5,0.261,1,North,Basic,Yes,Yes,NetBanking,0
69,84,42.55,1.0,1,2,0.198,1,East,Basic,No,Yes,Card,0
25,104,,1.0,3,3,0.433,0,East,Standard,No,Yes,Card,0
78,18,43.04,,4,5,0.324,1,South,Basic,Yes,No,Card,0
56,62,56.24,0.0,2,4,0.217,0,North,Basic,No,Yes,NetBanking,0
70,64,66.44,0.0,0,5,0.392,0,West,Basic,No,No,UPI,0
40,19,5.0,4.0,3,3,0.027,1,North,Basic,Yes,,UPI,1
76,81,,0.0,5,1,0.407,0,North,Standard,Yes,No,Card,0
56,15,71.33,1.0,3,1,0.405,0,,Standard,Yes,No,NetBanking,0
25,55,48.09,2.0,0,4,0.114,1,North,Standard,Yes,Yes,NetBanking,0
75,40,98.55,2.0,0,1,0.019,0,East,Basic,No,No,NetBanking,0
67,19,53.05,0.0,3,3,0.357,0,,Basic,Yes,Yes,Card,0
36,98,62.65,2.0,5,2,0.1,0,East,Standard,No,Yes,Card,0
51,30,50.26,1.0,0,5,0.498,0,East,Basic,No,Yes,UPI,0
42,31,93.04,1.0,4,5,0.005,1,South,Basic,No,Yes,UPI,0
51,102,57.9,0.0,4,3,0.115,0,West,Basic,Yes,No,UPI,0
